Date,Week,Section,Group,Student_Initials,Plant_Species,PlantID,Treatment ,Replicate,Survival,Max_Leaf_Length,Stem_Number,Max_Height,Plant_Stress,Humidity,Light,Air_Temp,Soil_Moisture
2/19/2019,6,8,5,"KD,KJ",Sorghastrum nutans,Control-5-7A,Control,7A,A,100,4,210,1,38,8900,26.4,22.9
2/19/2019,6,8,5,"KD,KJ",Sorghastrum nutans,Control-5-7B,Control,7B,A,150,8,260,1,38,8900,26.4,22.9
2/19/2019,6,8,5,"KD,KJ",Sorghastrum nutans,Control-5-8A,Control,8A,A,150,6,260,1,38,8900,26.4,22.9
2/19/2019,6,8,5,"KD,KJ",Sorghastrum nutans,Control-5-8B,Control,8B,A,140,8,160,1,38,8900,26.4,22.9
2/19/2019,6,8,5,"KD,KJ",Sorghastrum nutans,Heatwave-5-7A,Heatwave,7A,A,100,6,150,1,19,16800,22.2,0.4
2/19/2019,6,8,5,"KD,KJ",Sorghastrum nutans,Heatwave-5-7B,Heatwave,7B,A,80,3,140,2,19,16800,22.2,0.4
2/19/2019,6,8,5,"KD,KJ",Sorghastrum nutans,Heatwave-5-8A,Heatwave,8A,A,170,8,210,1,19,16800,22.2,0.4
2/19/2019,6,8,5,"KD,KJ",Sorghastrum nutans,Heatwave-5-8B,Heatwave,8B,A,120,5,280,1,19,16800,22.2,0.4
2/20/2019,6,1,4,"AG,AL",Aristida stricta ,Control-4-1A,Control,1A,A,310,40,290,2,,,21.2,44.3
2/20/2019,6,1,4,"AG,AL",Aristida stricta ,Control-4-1B,Control,1B,A,350,32,290,2,,,21.2,44.3
2/20/2019,6,1,4,"AG,AL",Aristida stricta ,Control-4-2A,Control,2A,A,310,11,250,2,,,21.2,44.3
2/20/2019,6,1,4,"AG,AL",Aristida stricta ,Control-4-2B,Control,2B,A,330,35,280,2,,,21.2,44.3
2/20/2019,6,1,4,"AG,AL",Aristida stricta ,Heatwave-4-1A,Heatwave,1A,A,211,30,170,2,,,16,0
2/20/2019,6,1,4,"AG,AL",Aristida stricta ,Heatwave-4-1B,Heatwave,1B,A,320,12,270,2,,,16,0
2/20/2019,6,1,4,"AG,AL",Aristida stricta ,Heatwave-4-2A,Heatwave,2A,A,371,30,300,2,,,16,0
2/20/2019,6,1,4,"AG,AL",Aristida stricta ,Heatwave-4-2B,Heatwave,2B,A,290,58,260,2,,,16,0
2/20/2019,6,1,5,"J,A",Aristida stricta,Control-5-1A,Control,1A,A,290,9,250,3,,595,20.6,38.8
2/20/2019,6,1,5,"J,A",Aristida stricta,Control-5-1B,Control,1B,A,300,19,280,1,,595,20.6,38.8
2/20/2019,6,1,5,"J,A",Aristida stricta,Control-5-2A,Control,2A,A,270,2,250,3,,595,20.6,38.8
2/20/2019,6,1,5,"J,A",Aristida stricta,Control-5-2B,Control,2B,A,280,5,270,3,,595,20.6,38.8
2/20/2019,6,1,5,"J,A",Aristida stricta,Heatwave-5-1A,Heatwave,1A,A,320,18,260,2,,2140,20.6,0
2/20/2019,6,1,5,"J,A",Aristida stricta,Heatwave-5-1B,Heatwave,1B,A,290,11,240,2,,2140,20.6,0
2/20/2019,6,1,5,"J,A",Aristida stricta,Heatwave-5-2A,Heatwave,2A,A,310,18,240,2,,2140,20.6,0
2/20/2019,6,1,5,"J,A",Aristida stricta,Heatwave-5-2B,Heatwave,2B,A,290,10,270,2,,2140,20.6,0
2/20/2019,6,2,5,"AF,NS",Aristida stricta,Control-5-1A,Control,1A,A,285,7,240,2,,930,21,41.5
2/20/2019,6,2,5,"AF,NS",Aristida stricta,Control-5-1B,Control,1B,A,300,15,260,1,,930,21,41.5
2/20/2019,6,2,5,"AF,NS",Aristida stricta,Control-5-2A,Control,2A,A,255,2,230,3,,930,21,41.5
2/20/2019,6,2,5,"AF,NS",Aristida stricta,Control-5-2B,Control,2B,A,280,4,270,2,,930,21,41.5
2/20/2019,6,2,5,"AF,NS",Aristida stricta,Heatwave-5-1A,Heatwave,1A,A,320,18,300,2,,1420,16,0
2/20/2019,6,2,5,"AF,NS",Aristida stricta,Heatwave-5-1B,Heatwave,1B,A,280,3,210,3,,1420,16,0
2/20/2019,6,2,5,"AF,NS",Aristida stricta,Heatwave-5-2A,Heatwave,2A,A,310,8,240,3,,1420,16,0
2/20/2019,6,2,5,"AF,NS",Aristida stricta,Heatwave-5-2B,Heatwave,2B,A,330,13,330,1,,1420,16,0
2/20/2019,6,5,6,"CW,AS",Schizachyrium scoparium,Control-6-4A,Control,4A,A,152,8,180,2,20,365,20,54
2/20/2019,6,5,6,"CW,AS",Schizachyrium scoparium,Control-6-4B,Control,4B,A,50,2,220,1,20,365,20,54
2/20/2019,6,5,6,"CW,AS",Schizachyrium scoparium,Control-6-5A,Control,5A,A,130,3,155,1,20,365,20,54
2/20/2019,6,5,6,"CW,AS",Schizachyrium scoparium,Control-6-5B,Control,5B,A,150,14,195,2,20,365,20,54
2/20/2019,6,5,6,"CW,AS",Schizachyrium scoparium,Heatwave-6-4A,Heatwave,4A,A,95,4,130,2,31,1910,15.8,1.5
2/20/2019,6,5,6,"CW,AS",Schizachyrium scoparium,Heatwave-6-4B,Heatwave,4B,A,170,14,190,2,31,1910,15.8,1.5
2/20/2019,6,5,6,"CW,AS",Schizachyrium scoparium,Heatwave-6-5A,Heatwave,5A,A,150,11,135,2,31,1910,15.8,1.5
2/20/2019,6,5,6,"CW,AS",Schizachyrium scoparium,Heatwave-6-5B,Heatwave,5B,A,230,7,150,2,31,1910,15.8,1.5
2/20/2019,6,6,2,"L,V",Andropogon gerardii,Control-2-3A,Control,3A,A,145,3,156,2,47,548,21.7,30.8
2/20/2019,6,6,2,"L,V",Andropogon gerardii,Control-2-3B,Control,3B,A,208,7,105,1,47,548,21.7,30.8
2/20/2019,6,6,2,"L,V",Andropogon gerardii,Control-2-6A,Control,6A,A,150,6,236,2,47,548,21.7,30.8
2/20/2019,6,6,2,"L,V",Andropogon gerardii,Control-2-6B,Control,6B,A,280,7,217,2,47,548,21.7,30.8
2/20/2019,6,6,2,"L,V",Andropogon gerardii,Heatwave-2-3A,Heatwave,3A,A,237,1,197,2,35,1480,15,0.6
2/20/2019,6,6,2,"L,V",Andropogon gerardii,Heatwave-2-3B,Heatwave,3B,A,220,1,137,2,35,1480,15,0.6
2/20/2019,6,6,2,"L,V",Andropogon gerardii,Heatwave-2-6A,Heatwave,6A,A,195,3,153,2,35,1480,15,0.6
2/20/2019,6,6,2,"L,V",Andropogon gerardii,Heatwave-2-6B,Heatwave,6B,A,140,10,243,2,35,1480,15,0.6
2/20/2019,6,6,4,"J,PD",Andropogon gerardii,Control-4-3A,Control,3A,A,260,5,225,1,53,802,21.4,36.6
2/20/2019,6,6,4,"J,PD",Andropogon gerardii,Control-4-3B,Control,3B,A,265,4,180,1,53,802,21.4,36.6
2/20/2019,6,6,4,"J,PD",Andropogon gerardii,Control-4-6A,Control,6A,A,270,5,240,1,53,802,21.4,36.6
2/20/2019,6,6,4,"J,PD",Andropogon gerardii,Control-4-6B,Control,6B,A,290,7,250,1,53,802,21.4,36.6
2/20/2019,6,6,4,"J,PD",Andropogon gerardii,Heatwave-4-3A,Heatwave,3A,A,240,3,190,2,35,2980,15,0
2/20/2019,6,6,4,"J,PD",Andropogon gerardii,Heatwave-4-3B,Heatwave,3B,A,210,5,160,1,35,2980,15,0
2/20/2019,6,6,4,"J,PD",Andropogon gerardii,Heatwave-4-6A,Heatwave,6A,A,220,4,140,2,35,2980,15,0
2/20/2019,6,6,4,"J,PD",Andropogon gerardii,Heatwave-4-6B,Heatwave,6B,A,130,4,190,2,35,2980,15,0
2/20/2019,6,8,6,NL,Sorghastrum nutans,Control-6-7A,Control,7A,A,261,3,144,1,45,510,21,29
2/20/2019,6,8,6,NL,Sorghastrum nutans,Control-6-7B,Control,7B,A,120,2,95,2,45,510,21,29
2/20/2019,6,8,6,NL,Sorghastrum nutans,Control-6-8A,Control,8A,D,,,,,45,510,21,29
2/20/2019,6,8,6,NL,Sorghastrum nutans,Control-6-8B,Control,8B,A,187,7,130,1,45,510,21,29
2/20/2019,6,8,6,NL,Sorghastrum nutans,Heatwave-6-7A,Heatwave,7A,A,216,4,105,1,31,1494,15.8,0
2/20/2019,6,8,6,NL,Sorghastrum nutans,Heatwave-6-7B,Heatwave,7B,A,230,7,147,1,31,1494,15.8,0
2/20/2019,6,8,6,NL,Sorghastrum nutans,Heatwave-6-8A,Heatwave,8A,A,192,4,125,1,31,1494,15.8,0
2/20/2019,6,8,6,NL,Sorghastrum nutans,Heatwave-6-8B,Heatwave,8B,A,240,3,95,2,31,1494,15.8,0
2/21/2019,6,1,6,AO,Aristida stricta,Control-6-1A,Control,1A,A,240,9,270,2,57,5530,25.6,26.8
2/21/2019,6,1,6,AO,Aristida stricta,Control-6-1B,Control,1B,A,290,19,240,2,57,5530,25.6,26.8
2/21/2019,6,1,6,AO,Aristida stricta,Control-6-2A,Control,2A,A,260,3,240,2,57,5530,25.6,26.8
2/21/2019,6,1,6,AO,Aristida stricta,Control-6-2B,Control,2B,A,339,31,330,2,57,5530,25.6,26.8
2/21/2019,6,1,6,AO,Aristida stricta,Heatwave-6-1A,Heatwave,1A,A,240,12,210,2,34,25000,29.4,0.4
2/21/2019,6,1,6,AO,Aristida stricta,Heatwave-6-1B,Heatwave,1B,A,320,5,190,2,34,25000,29.4,0.4
2/21/2019,6,1,6,AO,Aristida stricta,Heatwave-6-2A,Heatwave,2A,A,230,18,225,2,34,25000,29.4,0.4
2/21/2019,6,1,6,AO,Aristida stricta,Heatwave-6-2B,Heatwave,2B,A,310,17,300,2,34,25000,29.4,0.4
2/21/2019,6,2,3,"AR,JB",Aristida stricta,Control-3-2A,Control,2A,A,256,8,184,3,,4390,27.1,11.5
2/21/2019,6,2,3,"AR,JB",Aristida stricta,Control-3-2B,Control,2B,A,365,26,281,2,,4390,27.1,11.5
2/21/2019,6,2,3,"AR,JB",Aristida stricta,Heatwave-3-2A,Heatwave,2A,A,386,24,218,2,,2690,33,0
2/21/2019,6,2,3,"AR,JB",Aristida stricta,Heatwave-3-2B,Heatwave,2B,A,375,25,270,2,,2690,33,0
2/21/2019,6,3,1,"M,S",Andropogon gerardii,Control-1-3A,Control,3A,A,270,3,105,2,51,3800,29.4,27.1
2/21/2019,6,3,1,"M,S",Andropogon gerardii,Control-1-3B,Control,3B,A,243,8,207,1,51,3800,29.4,27.1
2/21/2019,6,3,1,"M,S",Andropogon gerardii,Control-1-6A,Control,6A,A,210,4,195,1,51,3800,29.4,27.1
2/21/2019,6,3,1,"M,S",Andropogon gerardii,Control-1-6B,Control,6B,A,220,3,166,1,51,3800,29.4,27.1
2/21/2019,6,3,1,"M,S",Andropogon gerardii,Heatwave-1-3A,Heatwave,3A,A,280,8,186,2,39,4200,30.8,0
2/21/2019,6,3,1,"M,S",Andropogon gerardii,Heatwave-1-3B,Heatwave,3B,A,225,4,165,2,39,4200,30.8,0
2/21/2019,6,3,1,"M,S",Andropogon gerardii,Heatwave-1-6A,Heatwave,6A,A,235,1,143,1,39,4200,30.8,0
2/21/2019,6,3,1,"M,S",Andropogon gerardii,Heatwave-1-6B,Heatwave,6B,A,170,5,212,1,39,4200,30.8,0
2/21/2019,6,3,2,SP,Andropogon gerardii,Control-2-3A,Control,3A,A,137,4,105,1,,384,25.1,20.6
2/21/2019,6,3,2,SP,Andropogon gerardii,Control-2-3B,Control,3B,A,263,2,191,1,,384,25.1,20.6
2/21/2019,6,3,2,SP,Andropogon gerardii,Control-2-6A,Control,6A,A,265,7,223,1,,384,25.1,20.6
2/21/2019,6,3,2,SP,Andropogon gerardii,Control-2-6B,Control,6B,A,255,2,123,2,,384,25.1,20.6
2/21/2019,6,3,2,SP,Andropogon gerardii,Heatwave-2-3A,Heatwave,3A,A,262,6,150,2,,937,24.2,0
2/21/2019,6,3,2,SP,Andropogon gerardii,Heatwave-2-3B,Heatwave,3B,A,213,4,90,1,,937,24.2,0
2/21/2019,6,3,2,SP,Andropogon gerardii,Heatwave-2-6A,Heatwave,6A,A,245,4,115,1,,937,24.2,0
2/21/2019,6,3,2,SP,Andropogon gerardii,Heatwave-2-6B,Heatwave,6B,A,229,3,220,2,,937,24.2,0
2/21/2019,6,3,5,IF,Andropogon gerardii,Control-5-3A,Control,3A,A,215,1,145,3,46,540,28.5,20.2
2/21/2019,6,3,5,IF,Andropogon gerardii,Control-5-3B,Control,3B,A,235,1,220,3,46,540,28.5,20.2
2/21/2019,6,3,5,IF,Andropogon gerardii,Control-5-6A,Control,6A,A,255,2,170,3,46,540,28.5,20.2
2/21/2019,6,3,5,IF,Andropogon gerardii,Control-5-6B,Control,6B,A,200,2,125,3,46,540,28.5,20.2
2/21/2019,6,3,5,IF,Andropogon gerardii,Heatwave-5-3A,Heatwave,3A,A,221,1,120,3,34,1200,20.2,0.7
2/21/2019,6,3,5,IF,Andropogon gerardii,Heatwave-5-3B,Heatwave,3B,A,150,1,90,3,34,1200,20.2,0.7
2/21/2019,6,3,5,IF,Andropogon gerardii,Heatwave-5-6A,Heatwave,6A,A,227,1,120,3,34,1200,20.2,0.7
2/21/2019,6,3,5,IF,Andropogon gerardii,Heatwave-5-6B,Heatwave,6B,A,240,1,160,3,34,1200,20.2,0.7
2/21/2019,6,4,1,B,Schizachyrium scoparium,Control-1-4A,Control,4A,A,185,4,165,2,51,3140,28,34.6
2/21/2019,6,4,1,B,Schizachyrium scoparium,Control-1-4B,Control,4B,A,165,10,230,2,51,3140,28,34.6
2/21/2019,6,4,1,B,Schizachyrium scoparium,Control-1-5A,Control,5A,A,145,10,165,2,51,3140,28,34.6
2/21/2019,6,4,1,B,Schizachyrium scoparium,Control-1-5B,Control,5B,A,120,7,225,2,51,3140,28,34.6
2/21/2019,6,4,1,B,Schizachyrium scoparium,Heatwave-1-4A,Heatwave,4A,A,157,8,143,2,34,4800,28,0.4
2/21/2019,6,4,1,B,Schizachyrium scoparium,Heatwave-1-4B,Heatwave,4B,A,195,9,140,2,34,4800,28,0.4
2/21/2019,6,4,1,B,Schizachyrium scoparium,Heatwave-1-5A,Heatwave,5A,A,130,9,217,2,34,4800,28,0.4
2/21/2019,6,4,1,B,Schizachyrium scoparium,Heatwave-1-5B,Heatwave,5B,A,120,4,75,2,34,4800,28,0.4
2/21/2019,6,8,2,"PR,ML,RG",Sorghastrum nutans,Control-2-7A,Control,7A,A,100,3,60,2,42,7180,32.9,11.7
2/21/2019,6,8,2,"PR,ML,RG",Sorghastrum nutans,Control-2-7B,Control,7B,A,264,4,160,2,42,7180,32.9,11.7
2/21/2019,6,8,2,"PR,ML,RG",Sorghastrum nutans,Control-2-8A,Control,8A,A,260,7,240,2,42,7180,32.9,11.7
2/21/2019,6,8,2,"PR,ML,RG",Sorghastrum nutans,Control-2-8B,Control,8B,A,161,6,70,2,42,7180,32.9,11.7
2/21/2019,6,8,2,"PR,ML,RG",Sorghastrum nutans,Heatwave-2-7A,Heatwave,7A,A,254,9,118,2,26,10940,33,0
2/21/2019,6,8,2,"PR,ML,RG",Sorghastrum nutans,Heatwave-2-7B,Heatwave,7B,A,258,4,127,2,26,10940,33,0
2/21/2019,6,8,2,"PR,ML,RG",Sorghastrum nutans,Heatwave-2-8A,Heatwave,8A,A,189,6,126,2,26,10940,33,0
2/21/2019,6,8,2,"PR,ML,RG",Sorghastrum nutans,Heatwave-2-8B,Heatwave,8B,A,221,3,86,2,26,10940,33,0
2/22/2019,6,1,1,"EW,II",Aristida stricta ,Control-1-1A,Control,1A,A,310,18,242,2,,160,24.9,22.5
2/22/2019,6,1,1,"EW,II",Aristida stricta ,Control-1-1B,Control,1B,A,254,17,235,2,,160,24.9,22.5
2/22/2019,6,1,1,"EW,II",Aristida stricta ,Control-1-2A,Control,2A,A,334,30,302,1,,160,24.9,22.5
2/22/2019,6,1,1,"EW,II",Aristida stricta ,Control-1-2B,Control,2B,A,327,11,290,2,,160,24.9,22.5
2/22/2019,6,1,1,"EW,II",Aristida stricta ,Heatwave-1-1A,Heatwave,1A,A,285,12,225,2,,255,24.4,0.4
2/22/2019,6,1,1,"EW,II",Aristida stricta ,Heatwave-1-1B,Heatwave,1B,A,323,14,260,2,,255,24.4,0.4
2/22/2019,6,1,1,"EW,II",Aristida stricta ,Heatwave-1-2A,Heatwave,2A,A,240,6,222,2,,255,24.4,0.4
2/22/2019,6,1,1,"EW,II",Aristida stricta ,Heatwave-1-2B,Heatwave,2B,A,247,3,248,2,,255,24.4,0.4
2/22/2019,6,1,3,KR,Aristida stricta ,Control-3-1A,Control,1A,A,230,44,345,2,,121,24,18.4
2/22/2019,6,1,3,KR,Aristida stricta ,Control-3-1B,Control,1B,A,230,29,290,2,,121,24,18.4
2/22/2019,6,1,3,KR,Aristida stricta ,Heatwave-3-2A,Heatwave,2A,A,230,47,320,2,,482,26,0.1
2/22/2019,6,1,3,KR,Aristida stricta ,Heatwave-3-2B,Heatwave,2B,A,230,37,370,2,,482,26,0.1
2/22/2019,6,2,4,"SG,NH",Aristida stricta,Control-4-1A,Control,1A,A,328,21,261,1,,1280,23.4,32.6
2/22/2019,6,2,4,"SG,NH",Aristida stricta,Control-4-1B,Control,1B,A,347,32,314,1,,1280,23.4,32.6
2/22/2019,6,2,4,"SG,NH",Aristida stricta,Control-4-2A,Control,2A,A,335,7,245,1,,1280,23.4,32.6
2/22/2019,6,2,4,"SG,NH",Aristida stricta,Control-4-2B,Control,2B,A,335,24,312,1,,1280,23.4,32.6
2/22/2019,6,2,4,"SG,NH",Aristida stricta,Heatwave-4-1A,Heatwave,1A,A,190,25,174,2,,4000,24.4,0
2/22/2019,6,2,4,"SG,NH",Aristida stricta,Heatwave-4-1B,Heatwave,1B,A,335,8,153,2,,4000,24.4,0
2/22/2019,6,2,4,"SG,NH",Aristida stricta,Heatwave-4-2A,Heatwave,2A,A,394,17,246,2,,4000,24.4,0
2/22/2019,6,2,4,"SG,NH",Aristida stricta,Heatwave-4-2B,Heatwave,2B,A,290,25,336,2,,4000,24.4,0
2/22/2019,6,3,1,"NL,AS",Andropogon gerardii,Control-1-3A,Control,3A,A,121,1,73,2,,1275,28,24.9
2/22/2019,6,3,1,"NL,AS",Andropogon gerardii,Control-1-3B,Control,3B,A,199,2,181,2,,1275,28,24.9
2/22/2019,6,3,1,"NL,AS",Andropogon gerardii,Control-1-6A,Control,6A,A,270,1,270,2,,1275,28,24.9
2/22/2019,6,3,1,"NL,AS",Andropogon gerardii,Control-1-6B,Control,6B,A,195,1,162,3,,1275,28,24.9
2/22/2019,6,3,1,"NL,AS",Andropogon gerardii,Heatwave-1-3A,Heatwave,3A,A,160,3,,1,,1340,28,19.8
2/22/2019,6,3,1,"NL,AS",Andropogon gerardii,Heatwave-1-3B,Heatwave,3B,A,145,1,111,2,,1340,28,19.8
2/22/2019,6,3,1,"NL,AS",Andropogon gerardii,Heatwave-1-6A,Heatwave,6A,A,137,1,124,2,,1340,28,19.8
2/22/2019,6,3,1,"NL,AS",Andropogon gerardii,Heatwave-1-6B,Heatwave,6B,A,188,1,155,2,,1340,28,19.8
2/22/2019,6,4,3,TM,Schizachyrium scoparium,Control-3-4A,Control,4A,A,135,5,190,2,50,1050,25.3,20.7
2/22/2019,6,4,3,TM,Schizachyrium scoparium,Control-3-4B,Control,4B,A,96,4,235,2,50,1050,25.3,20.7
2/22/2019,6,4,3,TM,Schizachyrium scoparium,Control-3-5A,Control,5A,A,121,4,195,2,50,1050,25.3,20.7
2/22/2019,6,4,3,TM,Schizachyrium scoparium,Control-3-5B,Control,5B,A,93,4,210,2,50,1050,25.3,20.7
2/22/2019,6,4,3,TM,Schizachyrium scoparium,Heatwave-3-4A,Heatwave,4A,A,94,4,235,2,35,4450,25,0
2/22/2019,6,4,3,TM,Schizachyrium scoparium,Heatwave-3-4B,Heatwave,4B,A,163,5,240,2,35,4450,25,0
2/22/2019,6,4,3,TM,Schizachyrium scoparium,Heatwave-3-5A,Heatwave,5A,A,130,5,190,2,35,4450,25,0
2/22/2019,6,4,3,TM,Schizachyrium scoparium,Heatwave-3-5B,Heatwave,5B,A,70,4,170,2,35,4450,25,0
2/22/2019,6,4,5,"N,L",Schizachyrium scoparium,Control-5-4A,Control,4A,A,150,11,150,3,60,1067,23.9,27.7
2/22/2019,6,4,5,"N,L",Schizachyrium scoparium,Control-5-4B,Control,4B,A,160,9,153,2,60,1067,23.9,27.7
2/22/2019,6,4,5,"N,L",Schizachyrium scoparium,Control-5-5A,Control,5A,A,145,14,230,3,60,1067,23.9,27.7
2/22/2019,6,4,5,"N,L",Schizachyrium scoparium,Control-5-5B,Control,5B,A,145,11,230,3,60,1067,23.9,27.7
2/22/2019,6,4,5,"N,L",Schizachyrium scoparium,Heatwave-5-4A,Heatwave,4A,A,210,8,200,2,36,3390,24.4,0
2/22/2019,6,4,5,"N,L",Schizachyrium scoparium,Heatwave-5-4B,Heatwave,4B,A,130,8,80,2,36,3390,24.4,0
2/22/2019,6,4,5,"N,L",Schizachyrium scoparium,Heatwave-5-5A,Heatwave,5A,A,90,7,110,2,36,3390,24.4,0
2/22/2019,6,4,5,"N,L",Schizachyrium scoparium,Heatwave-5-5B,Heatwave,5B,A,212,5,175,2,36,3390,24.4,0
2/22/2019,6,5,3,ML,Schizachyrium scoparium,Control-3-4A,Control,4A,A,133,6,185,2,47,885,25,22.6
2/22/2019,6,5,3,ML,Schizachyrium scoparium,Control-3-4B,Control,4B,A,129,4,218,1,47,885,25,22.6
2/22/2019,6,5,3,ML,Schizachyrium scoparium,Control-3-5A,Control,5A,A,128,4,191,1,47,885,25,22.6
2/22/2019,6,5,3,ML,Schizachyrium scoparium,Control-3-5B,Control,5B,A,95,4,228,2,47,885,25,22.6
2/22/2019,6,5,3,ML,Schizachyrium scoparium,Heatwave-3-4A,Heatwave,4A,A,103,6,216,1,32,1999,26.2,0
2/22/2019,6,5,3,ML,Schizachyrium scoparium,Heatwave-3-4B,Heatwave,4B,A,237,6,219,2,32,1999,26.2,0
2/22/2019,6,5,3,ML,Schizachyrium scoparium,Heatwave-3-5A,Heatwave,5A,A,105,5,185,1,32,1999,26.2,0
2/22/2019,6,5,3,ML,Schizachyrium scoparium,Heatwave-3-5B,Heatwave,5B,A,171,3,85,1,32,1999,26.2,0
2/22/2019,6,6,1,SC,Andropogon gerardii,Control-1-3A,Control,3A,A,270,1,123,2,69,1750,23.8,21.7
2/22/2019,6,6,1,SC,Andropogon gerardii,Control-1-3B,Control,3B,A,239,2,203,2,69,1750,23.8,21.7
2/22/2019,6,6,1,SC,Andropogon gerardii,Control-1-6A,Control,6A,A,213,1,194,2,69,1750,23.8,21.7
2/22/2019,6,6,1,SC,Andropogon gerardii,Control-1-6B,Control,6B,A,214,1,164,2,69,1750,23.8,21.7
2/22/2019,6,6,1,SC,Andropogon gerardii,Heatwave-1-3A,Heatwave,3A,A,271,3,200,2,36,3040,25,0
2/22/2019,6,6,1,SC,Andropogon gerardii,Heatwave-1-3B,Heatwave,3B,A,223,1,151,2,36,3040,25,0
2/22/2019,6,6,1,SC,Andropogon gerardii,Heatwave-1-6A,Heatwave,6A,A,231,1,150,2,36,3040,25,0
2/22/2019,6,6,1,SC,Andropogon gerardii,Heatwave-1-6B,Heatwave,6B,A,267,3,192,2,36,3040,25,0
2/25/2019,7,1,5,"J,J",Aristida stricta,Control-5-1A,Control,1A,A,276,9,248,2,,14300,35.1,16.4
2/25/2019,7,1,5,"J,J",Aristida stricta,Control-5-1B,Control,1B,A,306,23,261,2,,14300,35.1,16.4
2/25/2019,7,1,5,"J,J",Aristida stricta,Control-5-2A,Control,2A,A,260,1,161,2,,14300,35.1,16.4
2/25/2019,7,1,5,"J,J",Aristida stricta,Control-5-2B,Control,2B,A,279,5,245,2,,14300,35.1,16.4
2/25/2019,7,1,5,"J,J",Aristida stricta,Heatwave-5-1A,Heatwave,1A,A,338,23,256,2,,12900,35.1,0
2/25/2019,7,1,5,"J,J",Aristida stricta,Heatwave-5-1B,Heatwave,1B,A,302,26,230,2,,12900,35.1,0
2/25/2019,7,1,5,"J,J",Aristida stricta,Heatwave-5-2A,Heatwave,2A,A,310,24,245,2,,12900,35.1,0
2/25/2019,7,1,5,"J,J",Aristida stricta,Heatwave-5-2B,Heatwave,2B,A,340,19,255,2,,12900,35.1,0
2/25/2019,7,1,6,"CH,EB",Aristida stricta,Control-6-1A,Control,1A,A,231,7,249,2,,8730,36.5,14.9
2/25/2019,7,1,6,"CH,EB",Aristida stricta,Control-6-1B,Control,1B,A,294,17,250,2,,8730,36.5,14.9
2/25/2019,7,1,6,"CH,EB",Aristida stricta,Control-6-2A,Control,2A,A,168,2,227,2,,8730,36.5,14.9
2/25/2019,7,1,6,"CH,EB",Aristida stricta,Control-6-2B,Control,2B,A,332,26,304,3,,8730,36.5,14.9
2/25/2019,7,1,6,"CH,EB",Aristida stricta,Heatwave-6-1A,Heatwave,1A,A,232,10,229,2,,9170,36.5,0
2/25/2019,7,1,6,"CH,EB",Aristida stricta,Heatwave-6-1B,Heatwave,1B,A,320,4,220,2,,9170,36.5,0
2/25/2019,7,1,6,"CH,EB",Aristida stricta,Heatwave-6-2A,Heatwave,2A,A,240,21,200,2,,9170,36.5,0
2/25/2019,7,1,6,"CH,EB",Aristida stricta,Heatwave-6-2B,Heatwave,2B,A,314,15,230,2,,9170,36.5,0
2/25/2019,7,2,1,"EE,CL",Aristida stricta ,Control-2-1A,Control,1A,A,200,11,240,2,,8660,35.4,11.3
2/25/2019,7,2,1,"EE,CL",Aristida stricta ,Control-2-1B,Control,1B,A,215,18,218,2,,8660,35.4,11.3
2/25/2019,7,2,1,"EE,CL",Aristida stricta ,Control-2-2A,Control,2A,A,265,29,335,3,,8660,35.4,11.3
2/25/2019,7,2,1,"EE,CL",Aristida stricta ,Control-2-2B,Control,2B,A,220,4,310,2,,8660,35.4,11.3
2/25/2019,7,2,1,"EE,CL",Aristida stricta ,Heatwave-2-1A,Heatwave,1A,A,225,17,240,2,,,,
2/25/2019,7,2,1,"EE,CL",Aristida stricta ,Heatwave-2-1B,Heatwave,1B,A,180,19,245,2,,,,
2/25/2019,7,2,1,"EE,CL",Aristida stricta ,Heatwave-2-2A,Heatwave,2A,A,160,3,180,2,,,,
2/25/2019,7,2,1,"EE,CL",Aristida stricta ,Heatwave-2-2B,Heatwave,2B,A,85,2,86,2,,,,
2/25/2019,7,3,1,"NL,AS",Andropogon gerardii,Control-1-3A,Control,3A,A,270,2,65,2,,940,35.7,15.7
2/25/2019,7,3,1,"NL,AS",Andropogon gerardii,Control-1-3B,Control,3B,A,240,2,160,1,,940,35.7,15.7
2/25/2019,7,3,1,"NL,AS",Andropogon gerardii,Control-1-6A,Control,6A,A,205,1,160,1,,940,35.7,15.7
2/25/2019,7,3,1,"NL,AS",Andropogon gerardii,Control-1-6B,Control,6B,A,221,1,125,2,,940,35.7,15.7
2/25/2019,7,3,1,"NL,AS",Andropogon gerardii,Heatwave-1-3A,Heatwave,3A,A,230,2,230,2,,860,36,0
2/25/2019,7,3,1,"NL,AS",Andropogon gerardii,Heatwave-1-3B,Heatwave,3B,A,230,1,230,2,,860,36,0
2/25/2019,7,3,1,"NL,AS",Andropogon gerardii,Heatwave-1-6A,Heatwave,6A,A,235,1,235,2,,860,36,0
2/25/2019,7,3,1,"NL,AS",Andropogon gerardii,Heatwave-1-6B,Heatwave,6B,A,270,5,270,1,,860,36,0
2/25/2019,7,3,6,KG,Andropogon gerardii,Control-1-3A,Control,3A,A,158,7,143,2,19,7980,35.9,24.7
2/25/2019,7,3,6,KG,Andropogon gerardii,Control-1-3B,Control,3B,A,167,10,161,2,19,7980,35.9,24.7
2/25/2019,7,3,6,KG,Andropogon gerardii,Control-1-6A,Control,6A,A,161,8,245,2,19,7980,35.9,24.7
